evaluator,return,th,hr,alpha,pctl
eval_at,"[0.04062229904926534, 10.815964523281597, 47, 271]",1.621446691731872,25.055555555555554,0.0,90.89999999999881
eval_at,"[0.04148660328435609, 10.975609756097562, 48, 275]",1.627548126333534,25.055555555555554,0.0,90.9999999999988
eval_at,"[0.04062229904926534, 11.015521064301552, 47, 276]",1.6339608196738236,25.055555555555554,0.0,91.0999999999988
eval_at,"[0.03975799481417459, 10.696230598669624, 46, 268]",1.6396473817783068,25.055555555555554,0.0,91.1999999999988
eval_at,"[0.03802938634399308, 10.456762749445677, 44, 262]",1.6434396166980125,25.055555555555554,0.0,91.29999999999879
eval_at,"[0.03889369057908384, 10.496674057649669, 45, 263]",1.64915569493925,25.055555555555554,0.0,91.39999999999878
eval_at,"[0.03802938634399308, 10.496674057649669, 44, 263]",1.6555457309267478,25.055555555555554,0.0,91.49999999999878
eval_at,"[0.03889369057908384, 10.257206208425721, 45, 257]",1.660473901062081,25.055555555555554,0.0,91.59999999999877
eval_at,"[0.03889369057908384, 10.21729490022173, 45, 256]",1.6664835687953186,25.055555555555554,0.0,91.69999999999877
eval_at,"[0.03975799481417459, 10.21729490022173, 46, 256]",1.6729868512322252,25.055555555555554,0.0,91.79999999999876
eval_at,"[0.03889369057908384, 10.177383592017739, 45, 255]",1.6778554507338919,25.055555555555554,0.0,91.89999999999876
eval_at,"[0.03802938634399308, 10.297117516629713, 44, 258]",1.6845597088800548,25.055555555555554,0.0,91.99999999999875
eval_at,"[0.037165082108902334, 10.21729490022173, 43, 256]",1.6901069996167728,25.055555555555554,0.0,92.09999999999874
eval_at,"[0.03543647363872083, 10.137472283813748, 41, 254]",1.6948286715830105,25.055555555555554,0.0,92.19999999999874
eval_at,"[0.03543647363872083, 9.977827050997783, 41, 250]",1.6998832892699167,25.055555555555554,0.0,92.29999999999873
eval_at,"[0.03457216940363008, 10.017738359201775, 40, 251]",1.7037332305709134,25.055555555555554,0.0,92.39999999999873
eval_at,"[0.033707865168539325, 9.738359201773836, 39, 244]",1.709537910622129,25.055555555555554,0.0,92.49999999999872
eval_at,"[0.033707865168539325, 9.618625277161863, 39, 241]",1.7148022174421116,25.055555555555554,0.0,92.59999999999872
eval_at,"[0.03457216940363008, 9.458980044345898, 40, 237]",1.720852391897373,25.055555555555554,0.0,92.69999999999871
eval_at,"[0.033707865168539325, 9.419068736141908, 39, 236]",1.7281151837849682,25.055555555555554,0.0,92.7999999999987
