pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
98,3.005697727203369,69.5,1.2006365740299223,0.5626620570440796,33.64523281596452,651,843,1494
98,3.005697727203369,70.0,1.2379778504371641,0.5652549697493517,32.88691796008869,654,824,1478
98,3.005697727203369,70.5,1.2782547640800472,0.5635263612791702,32.3680709534368,652,811,1463
98,3.005697727203369,71.0,1.3132779443264007,0.5669835782195333,32.00886917960088,656,802,1458
98,3.005697727203369,71.5,1.3467540919780732,0.567847882454624,31.410199556541013,657,787,1444
98,3.005697727203369,72.0,1.3851816272735595,0.5721694036300777,30.5720620842572,662,766,1428
98,3.005697727203369,72.5,1.4283241450786588,0.5687121866897148,29.694013303769395,658,744,1402
98,3.005697727203369,73.0,1.4719336390495297,0.567847882454624,29.17516629711751,657,731,1388
98,3.005697727203369,73.5,1.5129140764474869,0.5669835782195333,28.85587583148558,656,723,1379
98,3.005697727203369,74.0,1.5557089257240297,0.5652549697493517,28.41685144124168,654,712,1366
98,3.005697727203369,74.5,1.6037367117404933,0.5635263612791702,27.73835920177383,652,695,1347
98,3.005697727203369,75.0,1.650279551744461,0.5592048401037165,26.940133037694007,647,675,1322
98,3.005697727203369,75.5,1.6946542859077454,0.5522904062229905,26.30155210643015,639,659,1298
98,3.005697727203369,76.0,1.7346343135833726,0.5410544511668107,26.02217294900221,626,652,1278
98,3.005697727203369,76.5,1.7952307385206223,0.5384615384615384,25.782705099778266,623,646,1269
98,3.005697727203369,77.0,1.8491930890083312,0.54019014693172,24.54545454545454,625,615,1240
98,3.005697727203369,77.5,1.9030657231807706,0.5393258426966292,23.8270509977827,624,597,1221
98,3.005697727203369,78.0,1.9632949090003973,0.5410544511668107,23.148558758314852,626,580,1206
98,3.005697727203369,78.5,2.0373529839515694,0.5384615384615384,22.350332594235027,623,560,1183
98,3.005697727203369,79.0,2.119661419391632,0.5350043215211755,21.512195121951216,619,539,1158
98,3.005697727203369,79.5,2.197849078178406,0.5341400172860847,21.152993348115295,618,530,1148
98,3.005697727203369,80.0,2.272336244583131,0.5298184961106309,20.713968957871394,613,519,1132
98,3.005697727203369,80.5,2.355284509658813,0.5289541918755402,20.035476718403544,612,502,1114
98,3.005697727203369,81.0,2.4388973474502573,0.5298184961106309,19.51662971175166,613,489,1102
98,3.005697727203369,81.5,2.533087902069089,0.5272255834053586,19.356984478935694,610,485,1095
98,3.005697727203369,82.0,2.6276679706573485,0.5220397579948142,18.718403547671837,604,469,1073
98,3.005697727203369,82.5,2.7285912334918976,0.5177182368193605,18.199556541019952,599,456,1055
98,3.005697727203369,83.0,2.829360661506653,0.5151253241140882,17.720620842572057,596,444,1040
98,3.005697727203369,83.5,2.9394877362251286,0.5108038029386344,16.962305986696226,591,425,1016
98,3.005697727203369,84.0,3.0609010696411083,0.5038893690579084,16.68292682926829,583,418,1001
98,3.005697727203369,84.5,3.1872782814502707,0.5030250648228176,16.164079822616404,582,405,987
98,3.005697727203369,85.0,3.3059927582740793,0.49870354364736386,15.924611973392459,577,399,976
98,3.005697727203369,85.5,3.432763394117354,0.4961106309420916,15.365853658536583,574,385,959
98,3.005697727203369,86.0,3.545539817810058,0.4848746758859118,15.046563192904653,561,377,938
98,3.005697727203369,86.5,3.694028666019441,0.4788245462402766,14.447893569844787,554,362,916
98,3.005697727203369,87.0,3.844329929351803,0.4736387208297321,13.84922394678492,548,347,895
98,3.005697727203369,87.5,3.985212206840515,0.45980985306828004,13.370288248337026,532,335,867
98,3.005697727203369,88.0,4.15787353515625,0.4546240276577355,12.891352549889133,526,323,849
98,3.005697727203369,88.5,4.354272906780241,0.4511668107173725,12.332594235033257,522,309,831
98,3.005697727203369,89.0,4.54263665676117,0.44511668107173724,12.05321507760532,515,302,817
98,3.005697727203369,89.5,4.73516490459443,0.4364736387208297,11.254988913525496,505,282,787
98,3.005697727203369,90.0,4.9309832572937005,0.42696629213483145,10.3370288248337,494,259,753
98,3.005697727203369,90.5,5.135387425422671,0.41832324978392393,9.818181818181817,484,246,730
98,3.005697727203369,91.0,5.355642166137698,0.4079515989628349,9.498891352549887,472,238,710
98,3.005697727203369,91.5,5.5471921396255475,0.39066551426101986,9.538802660753879,452,239,691
98,3.005697727203369,92.0,5.6913404846191415,0.36732929991356955,9.059866962305986,425,227,652
98,3.005697727203369,92.5,5.925092720985414,0.3465859982713915,8.700665188470065,401,218,619
98,3.005697727203369,93.0,6.255264511108398,0.3258426966292135,8.301552106430153,377,208,585
98,3.005697727203369,93.5,6.665093977451326,0.3076923076923077,7.9822616407982245,356,200,556
98,3.005697727203369,94.0,7.230382566452026,0.3025064822817632,7.46341463414634,350,187,537
98,3.005697727203369,94.5,7.782752974033358,0.2878133102852204,7.0643015521064285,333,177,510
98,3.005697727203369,95.0,8.298830270767182,0.2627484874675886,6.585365853658535,304,165,469
98,3.005697727203369,95.5,9.15174303054808,0.2411408815903198,6.3059866962305975,279,158,437
98,3.005697727203369,96.0,10.260608634948738,0.21694036300777875,5.787139689578713,251,145,396
98,3.005697727203369,96.5,11.446202530860893,0.19187554019014694,5.627494456762748,222,141,363
98,3.005697727203369,97.0,13.205799903869616,0.1797752808988764,5.308203991130819,208,133,341
98,3.005697727203369,97.5,15.630033493042026,0.1676750216076059,5.188470066518846,194,130,324
98,3.005697727203369,98.0,18.28840183258056,0.14779602420051857,4.749445676274943,171,119,290
98,3.005697727203369,98.5,20.639936246871937,0.11235955056179775,4.27050997782705,130,107,237
98,3.005697727203369,99.0,25.564957122802774,0.07519446845289542,4.110864745011086,87,103,190
98,3.005697727203369,99.5,44.492294750211556,0.06050129645635264,3.3924611973392453,70,85,155
97,2.6638691425323486,50.0,0.1126888357102871,0.5289541918755402,44.940133037694004,612,1126,1738
97,2.6638691425323486,50.5,0.1364716307818889,0.5298184961106309,45.13968957871396,613,1131,1744
97,2.6638691425323486,51.0,0.15598108872771266,0.5315471045808124,44.940133037694004,615,1126,1741
97,2.6638691425323486,51.5,0.17689920403063308,0.533275713050994,44.980044345897994,617,1127,1744
97,2.6638691425323486,52.0,0.1971105712652206,0.5367329299913569,44.38137472283813,621,1112,1733
