pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
97,2.4292186498641963,70.5,1.2029517996311185,0.5713050993949871,44.42128603104213,661,1113,1774
97,2.4292186498641963,71.0,1.2367551493644713,0.5695764909248056,43.82261640798227,659,1098,1757
97,2.4292186498641963,71.5,1.2753512686491013,0.567847882454624,43.024390243902445,657,1078,1735
97,2.4292186498641963,72.0,1.313337516784667,0.5704407951598963,42.505543237250556,660,1065,1725
97,2.4292186498641963,72.5,1.3550862908363333,0.5704407951598963,41.667405764966745,660,1044,1704
97,2.4292186498641963,73.0,1.4004395008087156,0.5713050993949871,41.18847006651885,661,1032,1693
97,2.4292186498641963,73.5,1.447225480079651,0.5704407951598963,40.709534368070955,660,1020,1680
97,2.4292186498641963,74.0,1.4940763139724755,0.5669835782195333,39.951219512195124,656,1001,1657
97,2.4292186498641963,74.5,1.5394434517621989,0.5652549697493517,38.99334811529934,654,977,1631
97,2.4292186498641963,75.0,1.5910484492778778,0.5617977528089888,38.47450110864745,650,964,1614
97,2.4292186498641963,75.5,1.637551926970482,0.5617977528089888,38.07538802660754,650,954,1604
97,2.4292186498641963,76.0,1.6867225074768064,0.560933448573898,37.91574279379158,649,950,1599
97,2.4292186498641963,76.5,1.7353397941589357,0.5583405358686258,37.75609756097561,646,946,1592
97,2.4292186498641963,77.0,1.789190582036973,0.5531547104580813,37.19733924611974,640,932,1572
97,2.4292186498641963,77.5,1.845455855131149,0.5479688850475367,36.39911308203991,634,912,1546
97,2.4292186498641963,78.0,1.907536187171936,0.5479688850475367,35.60088691796009,634,892,1526
97,2.4292186498641963,78.5,1.968847541213037,0.5462402765773552,35.04212860310422,632,878,1510
97,2.4292186498641963,79.0,2.030156440734863,0.543647363872083,34.32372505543238,629,860,1489
97,2.4292186498641963,79.5,2.1054047334194186,0.5393258426966292,33.565410199556545,624,841,1465
97,2.4292186498641963,80.0,2.1719389438629153,0.5384615384615384,32.926829268292686,623,825,1448
97,2.4292186498641963,80.5,2.2400103437900545,0.5384615384615384,32.208425720620845,623,807,1430
97,2.4292186498641963,81.0,2.3093816184997573,0.5375972342264477,31.29046563192905,622,784,1406
97,2.4292186498641963,81.5,2.389580998420715,0.5384615384615384,30.412416851441243,623,762,1385
97,2.4292186498641963,82.0,2.465525913238525,0.5324114088159032,29.57427937915743,616,741,1357
97,2.4292186498641963,82.5,2.550545418262481,0.5315471045808124,28.696230598669626,615,719,1334
97,2.4292186498641963,83.0,2.642178962230681,0.5289541918755402,27.618625277161865,612,692,1304
97,2.4292186498641963,83.5,2.743435935974121,0.5272255834053586,27.019955654102,610,677,1287
97,2.4292186498641963,84.0,2.838485832214352,0.5280898876404494,25.782705099778273,611,646,1257
97,2.4292186498641963,84.5,2.9505861079692837,0.5254969749351772,25.184035476718407,608,631,1239
97,2.4292186498641963,85.0,3.0633385419845585,0.5203111495246326,24.545454545454547,602,615,1217
97,2.4292186498641963,85.5,3.188520919084548,0.5185825410544511,23.66740576496674,600,593,1193
97,2.4292186498641963,86.0,3.3199927473068236,0.5142610198789974,22.78935698447894,595,571,1166
97,2.4292186498641963,86.5,3.461715782880787,0.5099394987035436,22.350332594235034,590,560,1150
97,2.4292186498641963,87.0,3.611596016883839,0.5012964563526361,21.47228381374723,580,538,1118
97,2.4292186498641963,87.5,3.757173776626587,0.49178910976663787,20.713968957871398,569,519,1088
97,2.4292186498641963,88.0,3.9160948753356952,0.48660328435609335,20.314855875831487,563,509,1072
97,2.4292186498641963,88.5,4.093383531570432,0.4788245462402766,19.636363636363637,554,492,1046
97,2.4292186498641963,89.0,4.248846001625061,0.4736387208297321,19.43680709534368,548,487,1035
97,2.4292186498641963,89.5,4.422906408309941,0.46326707000864303,18.558758314855876,536,465,1001
97,2.4292186498641963,90.0,4.612645578384398,0.45721694036300775,18.119733924611975,529,454,983
97,2.4292186498641963,90.5,4.830001890659335,0.4407951598962835,17.441241685144124,510,437,947
97,2.4292186498641963,91.0,5.0861229276657305,0.42178046672428693,16.762749445676278,488,420,908
97,2.4292186498641963,91.5,5.32815319776535,0.4070872947277442,16.243902439024392,471,407,878
