Recall,FP_h,TP,FP,evaluator,th,alpha,pctl
0.05358686257562662,16.044345898004437,62,402,eval_at,0.6136070967494961,0.0,74.19999999999976
0.05358686257562662,15.725055432372507,62,394,eval_at,0.6177913112991168,0.0,74.29999999999976
0.05445116681071737,15.645232815964524,63,392,eval_at,0.623646779442427,0.0,74.39999999999975
0.05445116681071737,15.685144124168515,63,393,eval_at,0.6298727874128195,0.0,74.49999999999974
0.055315471045808126,15.764966740576497,64,395,eval_at,0.6343425829521657,0.0,74.59999999999974
0.055315471045808126,15.725055432372507,64,394,eval_at,0.6401804299245256,0.0,74.69999999999973
0.055315471045808126,15.764966740576497,64,395,eval_at,0.6452014336463258,0.0,74.79999999999973
0.055315471045808126,15.685144124168515,64,393,eval_at,0.650149674993451,0.0,74.89999999999972
0.055315471045808126,15.685144124168515,64,393,eval_at,0.6549485801216566,0.0,74.99999999999972
0.055315471045808126,15.764966740576497,64,395,eval_at,0.6585385839357425,0.0,75.09999999999971
0.055315471045808126,15.84478935698448,64,397,eval_at,0.6632318306962343,0.0,75.1999999999997
0.055315471045808126,15.685144124168515,64,393,eval_at,0.6685316900536051,0.0,75.2999999999997
0.056179775280898875,15.685144124168515,65,393,eval_at,0.6731255725244493,0.0,75.3999999999997
0.05790838375108038,15.764966740576497,67,395,eval_at,0.676941652121851,0.0,75.49999999999969
0.05790838375108038,15.725055432372507,67,394,eval_at,0.682615287906101,0.0,75.59999999999968
0.05790838375108038,15.725055432372507,67,394,eval_at,0.6899371531123225,0.0,75.69999999999968
0.058772687986171135,15.80487804878049,68,396,eval_at,0.6942551157911072,0.0,75.79999999999967
0.059636992221261884,15.645232815964524,69,392,eval_at,0.6992627155161052,0.0,75.89999999999966
0.058772687986171135,15.764966740576497,68,395,eval_at,0.7044456555361622,0.0,75.99999999999966
0.058772687986171135,15.84478935698448,68,397,eval_at,0.7098675152775663,0.0,76.09999999999965
0.059636992221261884,15.884700665188472,69,398,eval_at,0.7157878987570973,0.0,76.19999999999965
0.06050129645635264,16.084257206208427,70,403,eval_at,0.7196635289795676,0.0,76.29999999999964
0.06050129645635264,16.283813747228383,70,408,eval_at,0.7235907664497444,0.0,76.39999999999964
