pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
97,2.389908382892608,91.5,5.220453071594238,0.3630077787381158,16.084257206208427,420,403,823
97,2.389908382892608,92.0,5.517267513275148,0.35177182368193605,15.48558758314856,407,388,795
97,2.389908382892608,92.5,5.841959142684942,0.3353500432152118,14.966740576496676,388,375,763
97,2.389908382892608,93.0,6.205128560066222,0.3180639585133967,14.607538802660756,368,366,734
97,2.389908382892608,93.5,6.654482979774491,0.3059636992221262,13.929046563192905,354,349,703
97,2.389908382892608,94.0,7.212375669479336,0.29213483146067415,13.569844789356985,338,340,678
97,2.389908382892608,94.5,7.794489538669587,0.2843560933448574,12.971175166297119,329,325,654
97,2.389908382892608,95.0,8.410855770111041,0.27052722558340536,12.412416851441243,313,311,624
97,2.389908382892608,95.5,9.304570846557606,0.25324114088159033,12.133037694013305,293,304,597
97,2.389908382892608,96.0,10.050942497253422,0.2411408815903198,11.694013303769403,279,293,572
97,2.389908382892608,96.5,10.904608006477345,0.222990492653414,11.2549889135255,258,282,540
97,2.389908382892608,97.0,11.678171405792227,0.19878997407087295,10.616407982261642,230,266,496
97,2.389908382892608,97.5,12.63719093799591,0.16594641313742436,10.137472283813748,192,254,446
97,2.389908382892608,98.0,13.963846740722648,0.14001728608470182,9.658536585365855,162,242,404
97,2.389908382892608,98.5,16.57019313812255,0.11668107173725151,9.17960088691796,135,230,365
97,2.389908382892608,99.0,20.60003761291506,0.08210890233362143,8.620842572062084,95,216,311
97,2.389908382892608,99.5,28.334656648635683,0.04840103716508211,8.221729490022174,56,206,262
96,2.2125669479370127,50.0,0.09077733382582664,0.4969749351771824,58.509977827051,575,1466,2041
96,2.2125669479370127,50.5,0.11212093323469155,0.4961106309420916,58.509977827051,574,1466,2040
96,2.2125669479370127,51.0,0.13464516386389755,0.4978392394122731,58.589800443458984,576,1468,2044
96,2.2125669479370127,51.5,0.15403672441840174,0.49870354364736386,58.310421286031044,577,1461,2038
96,2.2125669479370127,52.0,0.17796872973442074,0.5004321521175453,58.39024390243903,579,1463,2042
96,2.2125669479370127,52.5,0.19627721086144476,0.5047536732929991,58.270509977827054,584,1460,2044
96,2.2125669479370127,53.0,0.22048529401421563,0.5099394987035436,58.03104212860311,590,1454,2044
96,2.2125669479370127,53.5,0.24122495941817762,0.5125324114088159,58.23059866962306,593,1459,2052
96,2.2125669479370127,54.0,0.2610533964633942,0.5125324114088159,58.47006651884701,593,1465,2058
96,2.2125669479370127,54.5,0.28204435005784095,0.5159896283491789,58.23059866962306,597,1459,2056
96,2.2125669479370127,55.0,0.30234529823064815,0.5177182368193605,58.15077605321508,599,1457,2056
96,2.2125669479370127,55.5,0.32569405794143685,0.5194468452895419,58.19068736141907,601,1458,2059
96,2.2125669479370127,56.0,0.3478954076766968,0.5203111495246326,58.0709534368071,602,1455,2057
96,2.2125669479370127,56.5,0.3691490027308463,0.5229040622299049,57.83148558758315,605,1449,2054
96,2.2125669479370127,57.0,0.3913524010777473,0.5254969749351772,57.79157427937916,608,1448,2056
96,2.2125669479370127,57.5,0.41571238785982123,0.5246326707000865,57.83148558758315,607,1449,2056
