Recall,FP_h,TP,FP,evaluator,th,enc_name,sname
0.19533275713050993,46.09756097560976,226,1155,eval_at,0.6975407058000564,OceanBEATs_fixed_valref,CCED2_z
0.19360414866032843,45.73835920177384,224,1146,eval_at,0.7185922598838803,OceanBEATs_fixed_valref,CCED2_z
0.18496110630942092,45.37915742793792,214,1137,eval_at,0.7387538671493529,OceanBEATs_fixed_valref,CCED2_z
0.18409680207433016,45.17960088691796,213,1132,eval_at,0.7608678394556045,OceanBEATs_fixed_valref,CCED2_z
0.18236819360414866,45.13968957871397,211,1131,eval_at,0.7820163929462431,OceanBEATs_fixed_valref,CCED2_z
0.17718236819360414,44.46119733924613,205,1114,eval_at,0.8034252563118934,OceanBEATs_fixed_valref,CCED2_z
0.17372515125324114,44.06208425720621,201,1104,eval_at,0.8254562330245971,OceanBEATs_fixed_valref,CCED2_z
0.17026793431287812,43.742793791574286,197,1096,eval_at,0.8460529297590255,OceanBEATs_fixed_valref,CCED2_z
0.17286084701815038,42.824833702882486,200,1073,eval_at,0.867057839632034,OceanBEATs_fixed_valref,CCED2_z
0.1694036300777874,42.665188470066525,196,1069,eval_at,0.8873275515437126,OceanBEATs_fixed_valref,CCED2_z
0.1694036300777874,42.266075388026614,196,1059,eval_at,0.907177118062974,OceanBEATs_fixed_valref,CCED2_z
0.16853932584269662,42.026607538802665,195,1053,eval_at,0.9279584217071533,OceanBEATs_fixed_valref,CCED2_z
0.16508210890233363,41.627494456762754,191,1043,eval_at,0.9505565464496613,OceanBEATs_fixed_valref,CCED2_z
0.16248919619706137,40.82926829268293,188,1023,eval_at,0.9730525931715965,OceanBEATs_fixed_valref,CCED2_z
0.1616248919619706,40.390243902439025,187,1012,eval_at,0.9924352264404295,OceanBEATs_fixed_valref,CCED2_z
0.15643906655142611,39.631929046563194,181,993,eval_at,1.0147138464450838,OceanBEATs_fixed_valref,CCED2_z
0.15557476231633535,39.631929046563194,180,993,eval_at,1.0335497236251832,OceanBEATs_fixed_valref,CCED2_z
0.1495246326707001,38.83370288248337,173,973,eval_at,1.0555626660585402,OceanBEATs_fixed_valref,CCED2_z
0.14347450302506481,38.39467849223947,166,962,eval_at,1.0751686000823977,OceanBEATs_fixed_valref,CCED2_z
0.14174589455488332,37.7960088691796,164,947,eval_at,1.0978135430812839,OceanBEATs_fixed_valref,CCED2_z
0.14261019878997408,37.11751662971175,165,930,eval_at,1.1203340232372283,OceanBEATs_fixed_valref,CCED2_z
0.13915298184961106,36.55875831485588,161,916,eval_at,1.1435306727886203,OceanBEATs_fixed_valref,CCED2_z
0.13223854796888504,36.55875831485588,153,916,eval_at,1.1654541015625006,OceanBEATs_fixed_valref,CCED2_z
0.12791702679343128,36.0,148,902,eval_at,1.1878965318202972,OceanBEATs_fixed_valref,CCED2_z
0.12705272255834055,35.48115299334812,147,889,eval_at,1.2107164311408998,OceanBEATs_fixed_valref,CCED2_z
0.12618841832324978,35.16186252771619,146,881,eval_at,1.2324149936437603,OceanBEATs_fixed_valref,CCED2_z
0.12013828867761452,34.48337028824834,139,864,eval_at,1.2558748292922974,OceanBEATs_fixed_valref,CCED2_z
0.11408815903197926,34.40354767184036,132,862,eval_at,1.2790300995111463,OceanBEATs_fixed_valref,CCED2_z
0.11581676750216076,33.605321507760536,134,842,eval_at,1.3005474627017972,OceanBEATs_fixed_valref,CCED2_z
0.1097666378565255,33.246119733924616,127,833,eval_at,1.3261473649740223,OceanBEATs_fixed_valref,CCED2_z
0.1097666378565255,32.407982261640804,127,812,eval_at,1.347714710235595,OceanBEATs_fixed_valref,CCED2_z
0.1063094209161625,32.008869179600886,123,802,eval_at,1.3749258643388744,OceanBEATs_fixed_valref,CCED2_z
0.10544511668107173,31.170731707317074,122,781,eval_at,1.398387771844864,OceanBEATs_fixed_valref,CCED2_z
0.09939498703543648,30.93126385809313,115,775,eval_at,1.4250592201948165,OceanBEATs_fixed_valref,CCED2_z
0.09593777009507347,30.212860310421288,111,757,eval_at,1.4500080490112304,OceanBEATs_fixed_valref,CCED2_z
0.09507346585998272,29.414634146341466,110,737,eval_at,1.474623579978943,OceanBEATs_fixed_valref,CCED2_z
0.09420916162489196,28.8159645232816,109,722,eval_at,1.4978529095649715,OceanBEATs_fixed_valref,CCED2_z
0.09161624891961971,28.13747228381375,106,705,eval_at,1.5217872112989426,OceanBEATs_fixed_valref,CCED2_z
0.08902333621434745,27.339246119733925,103,685,eval_at,1.5473338317871097,OceanBEATs_fixed_valref,CCED2_z
0.08729472774416594,26.38137472283814,101,661,eval_at,1.578168326616287,OceanBEATs_fixed_valref,CCED2_z
0.08383751080380294,25.423503325942352,97,637,eval_at,1.6027157175540925,OceanBEATs_fixed_valref,CCED2_z
0.08297320656871218,24.66518847006652,96,618,eval_at,1.632440097332001,OceanBEATs_fixed_valref,CCED2_z
0.07865168539325842,23.787139689578716,91,596,eval_at,1.6607414126396178,OceanBEATs_fixed_valref,CCED2_z
0.07519446845289542,22.669623059866964,87,568,eval_at,1.6940641063451771,OceanBEATs_fixed_valref,CCED2_z
0.07260155574762317,21.192904656319293,84,531,eval_at,1.7271685922145856,OceanBEATs_fixed_valref,CCED2_z
0.07260155574762317,20.394678492239468,84,511,eval_at,1.7613861387968062,OceanBEATs_fixed_valref,CCED2_z
0.07000864304235091,19.3569844789357,81,485,eval_at,1.8021569061279297,OceanBEATs_fixed_valref,CCED2_z
0.0682800345721694,18.23946784922395,79,457,eval_at,1.8437753766775131,OceanBEATs_fixed_valref,CCED2_z
0.06309420916162489,16.962305986696233,73,425,eval_at,1.8878949427604674,OceanBEATs_fixed_valref,CCED2_z
0.05790838375108038,15.764966740576497,67,395,eval_at,1.9328677093982698,OceanBEATs_fixed_valref,CCED2_z
0.052722558340535866,14.607538802660756,61,366,eval_at,1.9831115412712097,OceanBEATs_fixed_valref,CCED2_z
0.046672428694900604,13.450110864745012,54,337,eval_at,2.0392497301101686,OceanBEATs_fixed_valref,CCED2_z
0.04840103716508211,12.252771618625278,56,307,eval_at,2.102546548843381,OceanBEATs_fixed_valref,CCED2_z
0.04062229904926534,11.21507760532151,47,281,eval_at,2.163848762512206,OceanBEATs_fixed_valref,CCED2_z
0.036300777873811585,9.818181818181818,42,246,eval_at,2.249312744140625,OceanBEATs_fixed_valref,CCED2_z
0.027657735522904063,8.700665188470067,32,218,eval_at,2.325567556619643,OceanBEATs_fixed_valref,CCED2_z
0.027657735522904063,7.8625277161862535,32,197,eval_at,2.4292186498641963,OceanBEATs_fixed_valref,CCED2_z
0.025064822817631807,6.585365853658537,29,165,eval_at,2.5356093525886547,OceanBEATs_fixed_valref,CCED2_z
0.01901469317199654,5.4279379157427945,22,136,eval_at,2.6745355892181393,OceanBEATs_fixed_valref,CCED2_z
0.013828867761452032,3.9512195121951224,16,99,eval_at,2.8351966011524197,OceanBEATs_fixed_valref,CCED2_z
0.00864304235090752,2.7937915742793793,10,70,eval_at,3.097573275566103,OceanBEATs_fixed_valref,CCED2_z
0.007778738115816767,1.1175166297117518,9,28,eval_at,3.515012593269334,OceanBEATs_fixed_valref,CCED2_z
0.34572169403630076,64.97560975609757,400,1628,eval_at,0.01922803744673729,Perch 2.0,kNN_z
0.3509075194468453,64.73614190687361,406,1622,eval_at,0.03670378683134902,Perch 2.0,kNN_z
0.34831460674157305,64.61640798226165,403,1619,eval_at,0.05436343804001821,Perch 2.0,kNN_z
0.34917891097666376,64.69623059866963,404,1621,eval_at,0.06916516788303854,Perch 2.0,kNN_z
0.3509075194468453,64.41685144124169,406,1614,eval_at,0.08471397757530212,Perch 2.0,kNN_z
0.3526361279170268,64.13747228381375,408,1607,eval_at,0.10378486849367666,Perch 2.0,kNN_z
0.35177182368193605,64.33702882483371,407,1612,eval_at,0.12287932537496096,Perch 2.0,kNN_z
0.35350043215211757,64.09756097560977,409,1606,eval_at,0.14033892437815668,Perch 2.0,kNN_z
0.35177182368193605,64.73614190687361,407,1622,eval_at,0.15980648666620256,Perch 2.0,kNN_z
0.34485738980121,64.73614190687361,399,1622,eval_at,0.17721600890159608,Perch 2.0,kNN_z
0.341400172860847,64.85587583148559,395,1625,eval_at,0.19558493793010717,Perch 2.0,kNN_z
0.3388072601555748,64.73614190687361,392,1622,eval_at,0.21350322976708422,Perch 2.0,kNN_z
0.33967156439066554,64.93569844789357,393,1627,eval_at,0.2320692414045334,Perch 2.0,kNN_z
0.33967156439066554,64.65631929046563,393,1620,eval_at,0.25260249227285364,Perch 2.0,kNN_z
0.33707865168539325,64.41685144124169,390,1614,eval_at,0.2712331050634377,Perch 2.0,kNN_z
0.3362143474503025,64.33702882483371,389,1612,eval_at,0.28762125968933094,Perch 2.0,kNN_z
0.3353500432152118,64.49667405764967,388,1616,eval_at,0.30472388327121724,Perch 2.0,kNN_z
0.33362143474503025,63.4589800443459,386,1590,eval_at,0.32394463732838613,Perch 2.0,kNN_z
0.33016421780466726,63.69844789356985,382,1596,eval_at,0.34326323717832563,Perch 2.0,kNN_z
0.32843560933448573,63.65853658536586,380,1595,eval_at,0.36327887356281274,Perch 2.0,kNN_z
0.33016421780466726,63.57871396895788,382,1593,eval_at,0.37996060848236074,Perch 2.0,kNN_z
0.32497839239412274,63.019955654102,376,1579,eval_at,0.4002956274151802,Perch 2.0,kNN_z
0.320656871218669,62.54101995565411,371,1567,eval_at,0.4172302809357643,Perch 2.0,kNN_z
0.317199654278306,62.18181818181819,367,1558,eval_at,0.4370553910732269,Perch 2.0,kNN_z
0.31374243733794294,61.82261640798227,363,1549,eval_at,0.45707464635372164,Perch 2.0,kNN_z
0.31028522039757994,61.104212860310426,359,1531,eval_at,0.47421982139348984,Perch 2.0,kNN_z
0.30855661192739847,60.385809312638585,357,1513,eval_at,0.49413780897855736,Perch 2.0,kNN_z
0.3076923076923077,59.8669623059867,356,1500,eval_at,0.5141366070508957,Perch 2.0,kNN_z
0.30855661192739847,59.747228381374725,357,1497,eval_at,0.5349041628837585,Perch 2.0,kNN_z
0.30682800345721695,59.028824833702885,355,1479,eval_at,0.55517452865839,Perch 2.0,kNN_z
0.3025064822817632,58.589800443458984,350,1468,eval_at,0.5759708613157275,Perch 2.0,kNN_z
0.3016421780466724,58.15077605321508,349,1457,eval_at,0.5957405620813371,Perch 2.0,kNN_z
0.3025064822817632,57.83148558758315,350,1449,eval_at,0.6143302011489868,Perch 2.0,kNN_z
0.29732065687121867,57.1529933481153,344,1432,eval_at,0.6341414231061951,Perch 2.0,kNN_z
0.2999135695764909,56.79379157427938,347,1423,eval_at,0.6561127543449403,Perch 2.0,kNN_z
0.29559204840103714,56.63414634146342,342,1419,eval_at,0.6772459045052529,Perch 2.0,kNN_z
0.2895419187554019,56.19512195121952,335,1408,eval_at,0.6985274362564092,Perch 2.0,kNN_z
0.28608470181503887,55.99556541019956,331,1403,eval_at,0.7181471097469334,Perch 2.0,kNN_z
0.28262748487467587,55.3569844789357,327,1387,eval_at,0.7359630209207534,Perch 2.0,kNN_z
0.2791702679343129,54.99778270509978,323,1378,eval_at,0.7587958440184589,Perch 2.0,kNN_z
0.2748487467588591,54.51884700665189,318,1366,eval_at,0.7815831303596497,Perch 2.0,kNN_z
0.27398444252376836,54.27937915742794,317,1360,eval_at,0.8039982295036315,Perch 2.0,kNN_z
0.26879861711322384,54.00000000000001,311,1353,eval_at,0.82616857111454,Perch 2.0,kNN_z
0.2662057044079516,53.48115299334812,308,1340,eval_at,0.8480551168322563,Perch 2.0,kNN_z
0.2644770959377701,52.882483370288256,306,1325,eval_at,0.8700499486923218,Perch 2.0,kNN_z
0.26534140017286084,51.964523281596456,307,1302,eval_at,0.8924830272793768,Perch 2.0,kNN_z
0.26188418323249785,51.645232815964526,303,1294,eval_at,0.917159348130226,Perch 2.0,kNN_z
0.25929127052722556,50.68736141906874,300,1270,eval_at,0.9398214837908745,Perch 2.0,kNN_z
0.25842696629213485,50.128603104212864,299,1256,eval_at,0.964615072011948,Perch 2.0,kNN_z
0.2566983578219533,49.64966740576497,297,1244,eval_at,0.9897355100512494,Perch 2.0,kNN_z
0.25237683664649957,49.09090909090909,292,1230,eval_at,1.016800194978714,Perch 2.0,kNN_z
0.2497839239412273,48.29268292682927,289,1210,eval_at,1.0421425211429596,Perch 2.0,kNN_z
0.24891961970613655,47.2549889135255,288,1184,eval_at,1.0673946237564085,Perch 2.0,kNN_z
0.2445980985306828,46.33702882483371,283,1161,eval_at,1.0937104523181915,Perch 2.0,kNN_z
0.24546240276577355,45.8980044345898,284,1150,eval_at,1.1228263425827034,Perch 2.0,kNN_z
0.23768366464995677,44.98004434589801,275,1127,eval_at,1.1471465706825257,Perch 2.0,kNN_z
0.23509075194468454,44.101995565410206,272,1105,eval_at,1.173117966651917,Perch 2.0,kNN_z
0.22904062229904926,43.18403547671841,265,1082,eval_at,1.2030973047018059,Perch 2.0,kNN_z
0.22558340535868626,42.186252771618626,261,1057,eval_at,1.2322686946392059,Perch 2.0,kNN_z
0.22385479688850476,40.988913525498894,259,1027,eval_at,1.2613772964477539,Perch 2.0,kNN_z
0.222990492653414,39.83148558758315,258,998,eval_at,1.2908871650695801,Perch 2.0,kNN_z
0.2212618841832325,39.27272727272727,256,984,eval_at,1.3221105796098709,Perch 2.0,kNN_z
0.219533275713051,38.43458980044346,254,963,eval_at,1.3542199921607974,Perch 2.0,kNN_z
0.21607605877268798,37.3569844789357,250,936,eval_at,1.3873859637975687,Perch 2.0,kNN_z
0.20916162489196197,36.31929046563193,242,910,eval_at,1.4238125348091126,Perch 2.0,kNN_z
0.20829732065687123,35.52106430155211,241,890,eval_at,1.4583164870738983,Perch 2.0,kNN_z
0.20224719101123595,34.56319290465632,234,866,eval_at,1.4902948188781733,Perch 2.0,kNN_z
0.1979256698357822,33.36585365853659,229,836,eval_at,1.5264635068178176,Perch 2.0,kNN_z
0.19360414866032843,32.288248337028826,224,809,eval_at,1.5586553955078124,Perch 2.0,kNN_z
0.19014693171996544,31.410199556541023,220,787,eval_at,1.5982454913854596,Perch 2.0,kNN_z
0.18668971477960242,30.532150776053218,216,765,eval_at,1.6432288944721223,Perch 2.0,kNN_z
0.18582541054451165,29.494456762749447,215,739,eval_at,1.6865151935815808,Perch 2.0,kNN_z
0.17545375972342264,28.45676274944568,203,713,eval_at,1.7366103434562683,Perch 2.0,kNN_z
0.1676750216076059,27.259423503325944,194,683,eval_at,1.7850782990455631,Perch 2.0,kNN_z
0.16248919619706137,26.141906873614193,188,655,eval_at,1.8383793127536767,Perch 2.0,kNN_z
0.1529818496110631,25.144124168514413,177,630,eval_at,1.8954757302999496,Perch 2.0,kNN_z
0.14866032843560933,23.866962305986696,172,598,eval_at,1.9564377927780172,Perch 2.0,kNN_z
0.14088159031979255,22.749445676274945,163,570,eval_at,2.0198856341838836,Perch 2.0,kNN_z
0.13396715643906656,21.671840354767184,155,543,eval_at,2.089221203327179,Perch 2.0,kNN_z
0.13050993949870354,20.674057649667407,151,518,eval_at,2.162765914201738,Perch 2.0,kNN_z
0.12359550561797752,19.237250554323726,143,482,eval_at,2.244804620742798,Perch 2.0,kNN_z
0.11754537597234227,17.88026607538803,136,448,eval_at,2.323271061182022,Perch 2.0,kNN_z
0.1132238547968885,16.802660753880268,131,421,eval_at,2.412885713577272,Perch 2.0,kNN_z
0.1063094209161625,15.286031042128604,123,383,eval_at,2.5030052912235257,Perch 2.0,kNN_z
0.09853068280034573,14.008869179600888,114,351,eval_at,2.613752889633179,Perch 2.0,kNN_z
0.0898876404494382,12.372505543237251,104,310,eval_at,2.761591148376471,Perch 2.0,kNN_z
0.08210890233362143,11.015521064301552,95,276,eval_at,2.919069876670837,Perch 2.0,kNN_z
0.07605877268798616,9.578713968957873,88,240,eval_at,3.1085978257656106,Perch 2.0,kNN_z
0.06741573033707865,9.059866962305987,78,227,eval_at,3.338450818061826,Perch 2.0,kNN_z
0.056179775280898875,8.181818181818182,65,205,eval_at,3.602036341428757,Perch 2.0,kNN_z
0.043215211754537596,7.1042128603104215,50,178,eval_at,3.88492019176483,Perch 2.0,kNN_z
0.04062229904926534,5.906873614190688,47,148,eval_at,4.260482079982757,Perch 2.0,kNN_z
0.036300777873811585,4.9490022172949,42,124,eval_at,4.7904412078857534,Perch 2.0,kNN_z
0.03025064822817632,4.031042128603104,35,101,eval_at,5.450010776519772,Perch 2.0,kNN_z
0.024200518582541054,3.192904656319291,28,80,eval_at,6.3791354322433405,Perch 2.0,kNN_z
0.018150388936905792,2.354767184035477,21,59,eval_at,7.704538679122965,Perch 2.0,kNN_z
0.01296456352636128,1.796008869179601,15,45,eval_at,10.218409538269041,Perch 2.0,kNN_z
0.006914433880726016,1.1574279379157428,8,29,eval_at,13.29166197776791,Perch 2.0,kNN_z
0.001728608470181504,0.9179600886917961,2,23,eval_at,17.147499370575012,Perch 2.0,kNN_z
0.000864304235090752,0.3592017738359202,1,9,eval_at,23.869268627166615,Perch 2.0,kNN_z
0.33016421780466726,67.45011086474501,382,1690,eval_at,0.02209695242345333,Perch 2.0,Mahalanobis_z
0.32843560933448573,67.33037694013305,380,1687,eval_at,0.03982354972511528,Perch 2.0,Mahalanobis_z
0.33016421780466726,67.33037694013305,382,1687,eval_at,0.05954203680157664,Perch 2.0,Mahalanobis_z
0.32843560933448573,67.64966740576497,380,1695,eval_at,0.07605927675962451,Perch 2.0,Mahalanobis_z
0.32757130509939497,67.64966740576497,379,1695,eval_at,0.0936061716079711,Perch 2.0,Mahalanobis_z
0.3267070008643042,67.60975609756098,378,1694,eval_at,0.1113516891375184,Perch 2.0,Mahalanobis_z
0.3232497839239412,67.64966740576497,374,1695,eval_at,0.12905188664793968,Perch 2.0,Mahalanobis_z
0.32152117545375974,67.17073170731707,372,1683,eval_at,0.14798396393656732,Perch 2.0,Mahalanobis_z
0.3180639585133967,67.49002217294901,368,1691,eval_at,0.16553691625595096,Perch 2.0,Mahalanobis_z
0.320656871218669,67.37028824833703,371,1688,eval_at,0.18366412557661538,Perch 2.0,Mahalanobis_z
0.320656871218669,67.0909090909091,371,1681,eval_at,0.20273049324750902,Perch 2.0,Mahalanobis_z
0.320656871218669,67.01108647450111,371,1679,eval_at,0.21995137341320517,Perch 2.0,Mahalanobis_z
0.31892826274848746,66.97117516629713,369,1678,eval_at,0.23805076360702518,Perch 2.0,Mahalanobis_z
0.31892826274848746,66.29268292682927,369,1661,eval_at,0.2565533652901649,Perch 2.0,Mahalanobis_z
0.31547104580812446,66.13303769401331,365,1657,eval_at,0.2774132281541824,Perch 2.0,Mahalanobis_z
0.31547104580812446,65.49445676274945,365,1641,eval_at,0.295224291831255,Perch 2.0,Mahalanobis_z
0.3163353500432152,65.13525498891353,366,1632,eval_at,0.31433777034282684,Perch 2.0,Mahalanobis_z
0.320656871218669,64.33702882483371,371,1612,eval_at,0.3347303789854046,Perch 2.0,Mahalanobis_z
0.31374243733794294,64.01773835920177,363,1604,eval_at,0.3546576148271561,Perch 2.0,Mahalanobis_z
0.31547104580812446,63.77827050997783,365,1598,eval_at,0.3734519100189206,Perch 2.0,Mahalanobis_z
0.31374243733794294,63.41906873614191,363,1589,eval_at,0.39219827651977535,Perch 2.0,Mahalanobis_z
0.31201382886776147,62.82039911308205,361,1574,eval_at,0.4112467749416828,Perch 2.0,Mahalanobis_z
0.3146067415730337,62.381374722838146,364,1563,eval_at,0.4301584511995315,Perch 2.0,Mahalanobis_z
0.31547104580812446,61.82261640798227,365,1549,eval_at,0.4502533306181428,Perch 2.0,Mahalanobis_z
0.31287813310285223,61.383592017738366,362,1538,eval_at,0.47016853690147403,Perch 2.0,Mahalanobis_z
0.3094209161624892,60.705099778270515,358,1521,eval_at,0.4900863766670227,Perch 2.0,Mahalanobis_z
0.30682800345721695,60.226164079822624,355,1509,eval_at,0.5091561365127563,Perch 2.0,Mahalanobis_z
0.3050993949870354,59.82705099778271,353,1499,eval_at,0.5280541527271272,Perch 2.0,Mahalanobis_z
0.30423509075194466,59.268292682926834,352,1485,eval_at,0.5469171190261841,Perch 2.0,Mahalanobis_z
0.30337078651685395,58.47006651884701,351,1465,eval_at,0.5688760221004486,Perch 2.0,Mahalanobis_z
0.3016421780466724,58.11086474501109,349,1456,eval_at,0.5935685098171235,Perch 2.0,Mahalanobis_z
0.29818496110630943,57.79157427937916,345,1448,eval_at,0.6165302348136903,Perch 2.0,Mahalanobis_z
0.2938634399308557,57.23281596452328,340,1434,eval_at,0.6367178249359131,Perch 2.0,Mahalanobis_z
0.29818496110630943,56.35476718403548,345,1412,eval_at,0.6567489561438562,Perch 2.0,Mahalanobis_z
0.29559204840103714,56.31485587583149,342,1411,eval_at,0.6812767428159714,Perch 2.0,Mahalanobis_z
0.29559204840103714,55.8359201773836,342,1399,eval_at,0.7038734927773479,Perch 2.0,Mahalanobis_z
0.2929991356957649,55.31707317073171,339,1386,eval_at,0.7263665485382083,Perch 2.0,Mahalanobis_z
0.29213483146067415,54.9179600886918,338,1376,eval_at,0.7504880651831627,Perch 2.0,Mahalanobis_z
0.2895419187554019,54.59866962305987,335,1368,eval_at,0.7717323219776151,Perch 2.0,Mahalanobis_z
0.28867761452031115,54.27937915742794,334,1360,eval_at,0.7986399513483046,Perch 2.0,Mahalanobis_z
0.28694900605012963,53.68070953436808,332,1345,eval_at,0.8245276153087616,Perch 2.0,Mahalanobis_z
0.28694900605012963,53.48115299334812,332,1340,eval_at,0.8492991364002227,Perch 2.0,Mahalanobis_z
0.28522039757994816,52.882483370288256,330,1325,eval_at,0.8739915001392362,Perch 2.0,Mahalanobis_z
0.28003457216940364,52.00443458980045,324,1303,eval_at,0.8979174426198006,Perch 2.0,Mahalanobis_z
0.27657735522904064,51.485587583148565,320,1290,eval_at,0.9247286200523375,Perch 2.0,Mahalanobis_z
0.2731201382886776,51.086474501108654,316,1280,eval_at,0.9490574404597281,Perch 2.0,Mahalanobis_z
0.2713915298184961,50.248337028824835,314,1259,eval_at,0.975811749100685,Perch 2.0,Mahalanobis_z
0.27052722558340536,49.490022172949004,313,1240,eval_at,1.0033758836984634,Perch 2.0,Mahalanobis_z
0.2662057044079516,49.0509977827051,308,1229,eval_at,1.0304751420021059,Perch 2.0,Mahalanobis_z
0.26188418323249785,48.09312638580931,303,1205,eval_at,1.0568453460931777,Perch 2.0,Mahalanobis_z
0.2601555747623163,47.13525498891353,301,1181,eval_at,1.0862916707992554,Perch 2.0,Mahalanobis_z
0.2575626620570441,46.29711751662972,298,1160,eval_at,1.1121751767396932,Perch 2.0,Mahalanobis_z
0.2541054451166811,45.019955654102,294,1128,eval_at,1.1457635688781738,Perch 2.0,Mahalanobis_z
0.24719101123595505,44.34146341463415,286,1111,eval_at,1.1799641585350038,Perch 2.0,Mahalanobis_z
0.2428694900605013,43.742793791574286,281,1096,eval_at,1.2122404241561895,Perch 2.0,Mahalanobis_z
0.23336214347450301,42.745011086474506,270,1071,eval_at,1.2429319113492965,Perch 2.0,Mahalanobis_z
0.226447709593777,42.146341463414636,262,1056,eval_at,1.2724865102767944,Perch 2.0,Mahalanobis_z
0.22212618841832324,41.308203991130824,257,1035,eval_at,1.3062055319547665,Perch 2.0,Mahalanobis_z
0.22039757994814174,40.629711751662974,255,1018,eval_at,1.3439827120304106,Perch 2.0,Mahalanobis_z
0.212618841832325,39.91130820399113,246,1000,eval_at,1.3808543926477435,Perch 2.0,Mahalanobis_z
0.20570440795159897,38.91352549889135,238,975,eval_at,1.417829942703249,Perch 2.0,Mahalanobis_z
0.1996542783059637,38.15521064301552,231,956,eval_at,1.4598900717496872,Perch 2.0,Mahalanobis_z
0.19273984442523767,37.3569844789357,223,936,eval_at,1.4999747002124786,Perch 2.0,Mahalanobis_z
0.18755401901469318,36.11973392461198,217,905,eval_at,1.5410583215951918,Perch 2.0,Mahalanobis_z
0.1797752808988764,35.08203991130821,208,879,eval_at,1.5843277502059936,Perch 2.0,Mahalanobis_z
0.17286084701815038,34.04434589800444,200,853,eval_at,1.629963189363477,Perch 2.0,Mahalanobis_z
0.16853932584269662,33.08647450110865,195,829,eval_at,1.682170276641845,Perch 2.0,Mahalanobis_z
0.16248919619706137,32.128603104212864,188,805,eval_at,1.730809800028801,Perch 2.0,Mahalanobis_z
0.1598962834917891,31.210643015521068,185,782,eval_at,1.7783898162841791,Perch 2.0,Mahalanobis_z
0.15730337078651685,30.212860310421288,182,757,eval_at,1.8317637127637856,Perch 2.0,Mahalanobis_z
0.1512532411408816,28.736141906873616,175,720,eval_at,1.8775479257106784,Perch 2.0,Mahalanobis_z
0.14779602420051857,27.618625277161865,171,692,eval_at,1.940312200188636,Perch 2.0,Mahalanobis_z
0.14693171996542784,26.900221729490024,170,674,eval_at,2.005365447998047,Perch 2.0,Mahalanobis_z
0.14088159031979255,25.702882483370292,163,644,eval_at,2.0761050593853,Perch 2.0,Mahalanobis_z
0.1365600691443388,24.864745011086477,158,623,eval_at,2.1425848317146303,Perch 2.0,Mahalanobis_z
0.13050993949870354,23.62749445676275,151,592,eval_at,2.219351887702942,Perch 2.0,Mahalanobis_z
0.12273120138288678,22.669623059866964,142,568,eval_at,2.2957104873657235,Perch 2.0,Mahalanobis_z
0.11754537597234227,21.671840354767184,136,543,eval_at,2.39490181326866,Perch 2.0,Mahalanobis_z
0.11235955056179775,20.394678492239468,130,511,eval_at,2.490304098129273,Perch 2.0,Mahalanobis_z
0.10717372515125324,19.277161862527716,124,483,eval_at,2.5982922911644004,Perch 2.0,Mahalanobis_z
0.09939498703543648,17.401330376940134,115,436,eval_at,2.711599016189574,Perch 2.0,Mahalanobis_z
0.09248055315471046,16.243902439024392,107,407,eval_at,2.844463891983032,Perch 2.0,Mahalanobis_z
0.08729472774416594,15.325942350332596,101,384,eval_at,2.971306679248813,Perch 2.0,Mahalanobis_z
0.08556611927398444,14.08869179600887,99,353,eval_at,3.122643685340881,Perch 2.0,Mahalanobis_z
0.08124459809853068,12.691796008869181,94,318,eval_at,3.2838022041320807,Perch 2.0,Mahalanobis_z
0.07692307692307693,11.534368070953438,89,289,eval_at,3.489691573381424,Perch 2.0,Mahalanobis_z
0.0682800345721694,10.576496674057651,79,265,eval_at,3.750942151546478,Perch 2.0,Mahalanobis_z
0.06309420916162489,9.53880266075388,73,239,eval_at,3.980320152044297,Perch 2.0,Mahalanobis_z
0.059636992221261884,8.580931263858094,69,215,eval_at,4.336554164886472,Perch 2.0,Mahalanobis_z
0.05358686257562662,7.623059866962307,62,191,eval_at,4.781342539787293,Perch 2.0,Mahalanobis_z
0.05012964563526361,6.385809312638582,58,160,eval_at,5.311858701705932,Perch 2.0,Mahalanobis_z
0.04235090751944685,5.4279379157427945,49,136,eval_at,5.909870102405548,Perch 2.0,Mahalanobis_z
0.037165082108902334,4.5099778270509985,43,113,eval_at,6.68274753570557,Perch 2.0,Mahalanobis_z
0.03025064822817632,3.3924611973392462,35,85,eval_at,7.7392085719107735,Perch 2.0,Mahalanobis_z
0.024200518582541054,2.7139689578713972,28,68,eval_at,9.232874097824077,Perch 2.0,Mahalanobis_z
0.015557476231633534,2.155210643015521,18,54,eval_at,12.130772304534917,Perch 2.0,Mahalanobis_z
0.010371650821089023,2.035476718403548,12,51,eval_at,14.849669513702386,Perch 2.0,Mahalanobis_z
0.007778738115816767,1.2771618625277164,9,32,eval_at,18.244232435226436,Perch 2.0,Mahalanobis_z
0.0025929127052722557,0.7982261640798227,3,20,eval_at,26.120084743499774,Perch 2.0,Mahalanobis_z
0.000864304235090752,0.5188470066518848,1,13,eval_at,41.743897037506045,Perch 2.0,Mahalanobis_z
0.32843560933448573,67.01108647450111,380,1679,eval_at,0.0208765659481287,Perch 2.0,CCED2_z
0.33016421780466726,67.25055432372505,382,1685,eval_at,0.038744750693440334,Perch 2.0,CCED2_z
0.33189282627484873,67.21064301552107,384,1684,eval_at,0.05761108323931712,Perch 2.0,CCED2_z
